UF,InicioSemana,Etanol,Gasolina,Paridade,EtanolCompensa
PR,2026-01-19,4.69,6.58,0.7127659574468086,False
PR,2026-01-26,4.69,6.58,0.7127659574468086,False
PR,2026-02-02,4.69,6.58,0.7127659574468086,False
PR,2026-02-09,4.69,6.53,0.7182235834609495,False
PR,2026-02-16,4.69,6.49,0.7226502311248074,False
PR,2026-02-23,4.69,6.535,0.7176740627390972,False
PR,2026-03-02,4.69,6.53,0.7182235834609495,False
PR,2026-03-09,4.69,6.59,0.7116843702579667,False
PR,2026-03-16,4.79,6.75,0.7096296296296296,False
PR,2026-03-23,4.89,6.99,0.6995708154506437,True
PR,2026-03-30,4.89,6.97,0.7015781922525107,False
PR,2026-04-27,4.19,6.59,0.6358118361153263,True
PR,2026-05-04,4.645,6.79,0.6840942562592046,True
PR,2026-05-11,4.585,6.79,0.6752577319587629,True
PR,2026-05-18,4.49,6.77,0.6632200886262926,True
PR,2026-05-25,4.29,6.69,0.6412556053811659,True
PR,2026-06-01,4.29,6.69,0.6412556053811659,True
PR,2026-06-08,4.34,6.69,0.6487294469357249,True
PR,2026-06-15,4.29,6.69,0.6412556053811659,True
PR,2026-06-22,4.18,6.69,0.6248131539611359,True
PR,2026-06-29,3.99,6.69,0.5964125560538116,True
PR,2026-07-06,4.09,6.69,0.6113602391629297,True
PR,2026-07-13,4.02,6.62,0.607250755287009,True
PR,2026-07-20,3.99,6.62,0.6027190332326284,True
PR,2026-07-27,3.99,6.69,0.5964125560538116,True
PR,2026-08-03,3.99,6.59,0.6054628224582701,True
PR,2026-08-10,3.99,6.59,0.6054628224582701,True
PR,2026-08-17,3.99,6.59,0.6054628224582701,True
PR,2026-08-24,3.99,6.59,0.6054628224582701,True
PR,2026-08-31,3.89,6.49,0.5993836671802774,True
RJ,2024-09-02,4.39,5.99,0.7328881469115192,False
RJ,2024-09-09,4.39,5.99,0.7328881469115192,False
RJ,2024-09-16,4.39,5.99,0.7328881469115192,False
RJ,2024-09-23,4.39,5.99,0.7328881469115192,False
RJ,2024-09-30,4.39,5.99,0.7328881469115192,False
RJ,2024-10-07,4.39,5.99,0.7328881469115192,False
RJ,2024-10-14,4.34,5.99,0.7245409015025042,False
RJ,2024-10-21,4.35,5.99,0.726210350584307,False
RJ,2024-10-28,4.39,5.99,0.7328881469115192,False
RJ,2024-11-04,4.39,5.99,0.7328881469115192,False
RJ,2024-11-11,4.48,5.99,0.7479131886477463,False
RJ,2024-11-18,4.39,5.99,0.7328881469115192,False
RJ,2024-11-25,4.415,5.99,0.7370617696160267,False
RJ,2024-12-02,4.39,5.99,0.7328881469115192,False
RJ,2024-12-09,4.48,5.99,0.7479131886477463,False
RJ,2024-12-16,4.475,5.99,0.7470784641068446,False
RJ,2024-12-23,4.49,5.99,0.7495826377295493,False
RJ,2024-12-30,4.49,6.06,0.740924092409241,False
RJ,2025-01-06,4.49,6.09,0.7372742200328408,False
RJ,2025-01-13,4.49,6.09,0.7372742200328408,False
RJ,2025-01-20,4.59,6.09,0.7536945812807881,False
RJ,2025-01-27,4.59,6.09,0.7536945812807881,False
RJ,2025-02-03,4.68,6.19,0.7560581583198707,False
RJ,2025-02-10,4.69,6.19,0.7576736672051696,False
RJ,2025-02-17,4.69,6.25,0.7504000000000001,False
RJ,2025-02-24,4.69,6.19,0.7576736672051696,False
RJ,2025-03-03,4.69,6.24,0.7516025641025641,False
RJ,2025-03-10,4.69,6.19,0.7576736672051696,False
RJ,2025-03-17,4.69,6.19,0.7576736672051696,False
RJ,2025-03-24,4.69,6.19,0.7576736672051696,False
RJ,2025-03-31,4.69,6.19,0.7576736672051696,False
RJ,2025-04-07,4.69,6.19,0.7576736672051696,False
RJ,2025-04-14,4.68,6.19,0.7560581583198707,False
RJ,2025-04-21,4.59,6.17,0.7439222042139384,False
RJ,2025-04-28,4.67,6.19,0.7544426494345718,False
RJ,2025-05-05,4.65,6.19,0.7512116316639742,False
RJ,2025-05-12,4.59,6.19,0.7415185783521808,False
RJ,2025-05-19,4.59,6.19,0.7415185783521808,False
RJ,2025-05-26,4.59,6.19,0.7415185783521808,False
RJ,2025-06-02,4.59,6.19,0.7415185783521808,False
RJ,2025-06-09,4.59,6.09,0.7536945812807881,False
RJ,2025-06-16,4.54,6.09,0.7454844006568144,False
RJ,2025-06-23,4.49,5.99,0.7495826377295493,False
RJ,2025-06-30,4.49,5.99,0.7495826377295493,False
RJ,2025-07-07,4.49,5.99,0.7495826377295493,False
RJ,2025-07-14,4.49,5.99,0.7495826377295493,False
RJ,2025-07-21,4.49,5.99,0.7495826377295493,False
RJ,2025-07-28,4.49,5.99,0.7495826377295493,False
RJ,2025-08-04,4.39,5.99,0.7328881469115192,False
RJ,2025-08-11,4.485,5.99,0.7487479131886478,False
RJ,2025-08-18,4.39,5.99,0.7328881469115192,False
RJ,2025-08-25,4.445,5.99,0.7420701168614358,False
RJ,2025-09-01,4.46,5.99,0.7445742904841403,False
RJ,2025-09-08,4.44,5.99,0.7412353923205343,False
RJ,2025-09-15,4.485,5.99,0.7487479131886478,False
RJ,2025-09-22,4.49,5.99,0.7495826377295493,False
RJ,2025-09-29,4.49,5.99,0.7495826377295493,False
RJ,2025-10-06,4.49,5.99,0.7495826377295493,False
RJ,2025-10-13,4.49,5.99,0.7495826377295493,False
RJ,2025-10-20,4.54,5.99,0.7579298831385642,False
RJ,2025-10-27,4.59,5.99,0.7662771285475792,False
RJ,2025-11-03,4.49,5.99,0.7495826377295493,False
RJ,2025-11-10,4.49,5.99,0.7495826377295493,False
RJ,2025-11-17,4.59,5.99,0.7662771285475792,False
RJ,2025-11-24,4.59,5.99,0.7662771285475792,False
RJ,2025-12-01,4.59,5.99,0.7662771285475792,False
RJ,2025-12-08,4.69,5.99,0.7829716193656094,False
RJ,2025-12-15,4.69,5.99,0.7829716193656094,False
RJ,2025-12-22,4.69,6.03,0.7777777777777778,False
RJ,2025-12-29,4.79,6.03,0.7943615257048092,False
RJ,2026-01-05,4.79,6.19,0.7738287560581583,False
RJ,2026-01-12,4.89,6.19,0.7899838449111469,False
RJ,2026-01-19,4.96,6.19,0.801292407108239,False
RJ,2026-01-26,4.99,6.19,0.8061389337641357,False
RJ,2026-02-02,4.99,6.19,0.8061389337641357,False
RJ,2026-02-09,4.99,6.19,0.8061389337641357,False
RJ,2026-02-16,4.99,6.19,0.8061389337641357,False
RJ,2026-02-23,4.99,6.19,0.8061389337641357,False
RJ,2026-03-02,4.99,6.19,0.8061389337641357,False
RJ,2026-03-09,5.0600000000000005,6.29,0.8044515103338633,False
RJ,2026-03-16,5.09,6.49,0.7842835130970723,False
RJ,2026-03-23,5.19,6.79,0.764359351988218,False
RJ,2026-03-30,5.140000000000001,6.69,0.7683109118086697,False
RJ,2026-04-27,5.29,6.970000000000001,0.7589670014347202,False
RJ,2026-05-04,4.99,6.75,0.7392592592592593,False
RJ,2026-05-11,4.99,6.69,0.7458893871449925,False
RJ,2026-05-18,4.89,6.64,0.7364457831325301,False
RJ,2026-05-25,4.89,6.65,0.7353383458646615,False
RJ,2026-06-01,4.89,6.645,0.7358916478555305,False
RJ,2026-06-08,4.89,6.69,0.7309417040358743,False
RJ,2026-06-15,4.89,6.79,0.7201767304860088,False
RJ,2026-06-22,4.89,6.79,0.7201767304860088,False
RJ,2026-06-29,4.85,6.69,0.7249626307922271,False
RJ,2026-07-06,4.89,6.79,0.7201767304860088,False
RJ,2026-07-13,4.79,6.59,0.7268588770864947,False
RJ,2026-07-20,4.79,6.59,0.7268588770864947,False
RJ,2026-07-27,4.79,6.69,0.7159940209267563,False
RJ,2026-08-03,4.79,6.64,0.7213855421686748,False
RJ,2026-08-10,4.765,6.65,0.7165413533834586,False
RJ,2026-08-17,4.69,6.59,0.7116843702579667,False
RJ,2026-08-24,4.74,6.59,0.7192716236722307,False
RJ,2026-08-31,4.69,6.49,0.7226502311248074,False
RN,2024-09-02,4.99,6.29,0.7933227344992051,False
RN,2024-09-09,4.95,6.21,0.7971014492753623,False
RN,2024-09-16,4.89,6.16,0.7938311688311688,False
RN,2024-09-23,4.89,6.19,0.7899838449111469,False
RN,2024-09-30,4.85,6.22,0.7797427652733119,False
RN,2024-10-07,4.99,6.39,0.780907668231612,False
RN,2024-10-14,4.99,6.39,0.780907668231612,False
RN,2024-10-21,4.81,6.38,0.7539184952978056,False
RN,2024-10-28,4.39,6.19,0.7092084006462035,False
RN,2024-11-04,4.75,6.39,0.7433489827856026,False
RN,2024-11-11,4.29,6.39,0.6713615023474179,True
RN,2024-11-18,4.39,6.19,0.7092084006462035,False
RN,2024-11-25,3.99,6.140000000000001,0.6498371335504886,True
RN,2024-12-02,4.99,6.59,0.7572078907435509,False
RN,2024-12-09,4.95,6.59,0.7511380880121397,False
RN,2024-12-16,4.95,6.65,0.7443609022556391,False
RN,2024-12-23,4.79,6.5,0.7369230769230769,False
RN,2024-12-30,4.92,6.65,0.7398496240601503,False
RN,2025-01-06,4.415,6.19,0.7132471728594507,False
RN,2025-01-13,4.49,6.39,0.702660406885759,False
RN,2025-01-20,4.49,6.57,0.6834094368340944,True
RN,2025-01-27,4.99,6.64,0.7515060240963856,False
RN,2025-02-03,5.29,6.755,0.7831236121391562,False
RN,2025-02-10,5.1850000000000005,6.73,0.7704309063893017,False
RN,2025-02-17,4.99,6.69,0.7458893871449925,False
RN,2025-02-24,5.14,6.67,0.7706146926536731,False
RN,2025-03-03,5.045,6.62,0.7620845921450151,False
RN,2025-03-10,4.99,6.59,0.7572078907435509,False
RN,2025-03-17,4.985,6.58,0.7575987841945289,False
RN,2025-03-24,4.97,6.49,0.7657935285053928,False
RN,2025-03-31,4.97,6.57,0.7564687975646879,False
RN,2025-04-07,4.93,6.465,0.7625676720804331,False
RN,2025-04-14,4.89,6.29,0.7774244833068362,False
RN,2025-04-21,4.96,6.48,0.7654320987654321,False
RN,2025-04-28,4.99,6.64,0.7515060240963856,False
RN,2025-05-05,5.15,6.64,0.7756024096385543,False
RN,2025-05-12,4.99,6.335,0.7876874506708761,False
RN,2025-05-19,4.95,6.345000000000001,0.7801418439716311,False
RN,2025-05-26,4.95,6.32,0.7832278481012658,False
RN,2025-06-02,4.95,6.09,0.812807881773399,False
RN,2025-06-09,4.95,6.42,0.7710280373831776,False
RN,2025-06-16,5.29,6.58,0.8039513677811551,False
RN,2025-06-23,5.33,6.58,0.8100303951367781,False
RN,2025-06-30,5.19,6.39,0.8122065727699531,False
RN,2025-07-07,5.09,6.19,0.8222940226171244,False
RN,2025-07-14,4.99,6.140000000000001,0.8127035830618892,False
RN,2025-07-21,4.904999999999999,5.93,0.827150084317032,False
RN,2025-07-28,4.89,5.895,0.8295165394402035,False
RN,2025-08-04,4.99,6.06,0.8234323432343236,False
RN,2025-08-11,5.29,6.48,0.816358024691358,False
RN,2025-08-18,5.19,6.45,0.8046511627906977,False
RN,2025-08-25,5.19,6.27,0.8277511961722489,False
RN,2025-09-01,5.18,6.25,0.8288,False
RN,2025-09-08,4.99,6.09,0.8193760262725781,False
RN,2025-09-15,4.99,5.99,0.8330550918196995,False
RN,2025-09-22,5.19,6.19,0.8384491114701131,False
RN,2025-09-29,4.99,5.99,0.8330550918196995,False
RN,2025-10-06,4.94,6.19,0.7980613893376414,False
RN,2025-10-13,5.395,6.54,0.8249235474006116,False
RN,2025-10-20,5.195,6.36,0.8168238993710691,False
RN,2025-10-27,5.1,6.25,0.816,False
RN,2025-11-03,4.89,6.19,0.7899838449111469,False
RN,2025-11-10,4.79,6.1,0.7852459016393443,False
RN,2025-11-17,4.69,5.99,0.7829716193656094,False
RN,2025-11-24,4.39,5.94,0.739057239057239,False
RN,2025-12-01,4.59,5.99,0.7662771285475792,False
RN,2025-12-08,4.5,5.94,0.7575757575757576,False
RN,2025-12-15,4.39,5.89,0.7453310696095077,False
RN,2025-12-22,4.39,5.94,0.739057239057239,False
RN,2025-12-29,4.640000000000001,5.89,0.7877758913412565,False
RN,2026-01-05,5.34,6.59,0.8103186646433991,False
RN,2026-01-12,5.59,6.59,0.8482549317147192,False
RN,2026-01-19,5.54,6.59,0.8406676783004553,False
RN,2026-01-26,5.54,6.59,0.8406676783004553,False
RN,2026-02-02,5.54,6.59,0.8406676783004553,False
RN,2026-02-09,5.515000000000001,6.57,0.8394216133942162,False
RN,2026-02-16,5.37,6.58,0.8161094224924013,False
RN,2026-02-23,5.59,6.59,0.8482549317147192,False
RN,2026-03-02,5.54,6.59,0.8406676783004553,False
RN,2026-03-09,5.98,6.99,0.8555078683834049,False
RN,2026-03-16,5.99,7.29,0.8216735253772292,False
RN,2026-03-23,5.93,7.29,0.813443072702332,False
RN,2026-03-30,5.5649999999999995,6.895,0.8071065989847716,False
RN,2026-04-27,5.59,6.415,0.8713951675759938,False
RN,2026-05-04,5.78,6.79,0.8512518409425627,False
RN,2026-05-11,5.785,6.87,0.8420669577874819,False
RN,2026-05-18,5.745,6.78,0.8473451327433628,False
RN,2026-05-25,5.59,6.76,0.826923076923077,False
RN,2026-06-01,5.59,6.75,0.8281481481481481,False
RN,2026-06-08,5.585,6.765000000000001,0.8255728011825572,False
RN,2026-06-15,5.49,6.97,0.787661406025825,False
RN,2026-06-22,5.58,6.99,0.7982832618025751,False
RN,2026-06-29,5.49,6.99,0.7854077253218884,False
RN,2026-07-06,5.39,6.89,0.7822931785195936,False
RN,2026-07-13,5.49,6.89,0.7968069666182874,False
RN,2026-07-20,5.49,6.89,0.7968069666182874,False
RN,2026-07-27,5.47,6.89,0.7939042089985486,False
RN,2026-08-03,5.48,6.785,0.8076639646278556,False
RN,2026-08-10,5.09,6.69,0.7608370702541105,False
RN,2026-08-17,5.19,6.67,0.7781109445277362,False
RN,2026-08-24,4.99,6.62,0.7537764350453172,False
RN,2026-08-31,5.49,6.99,0.7854077253218884,False
RO,2024-09-02,4.99,6.88,0.7252906976744187,False
RO,2024-09-09,4.99,6.88,0.7252906976744187,False
RO,2024-09-16,4.99,6.88,0.7252906976744187,False
RO,2024-09-23,4.99,6.88,0.7252906976744187,False
RO,2024-09-30,4.99,6.88,0.7252906976744187,False
RO,2024-10-07,4.99,6.84,0.7295321637426901,False
RO,2024-10-14,5.39,7.14,0.7549019607843137,False
RO,2024-10-21,5.34,7.26,0.7355371900826446,False
RO,2024-10-28,5.24,7.05,0.7432624113475178,False
RO,2024-11-04,5.1,7.16,0.712290502793296,False
RO,2024-11-11,5.145,7.08,0.7266949152542372,False
RO,2024-11-18,5.1,7.2,0.7083333333333333,False
RO,2024-11-25,5.15,7.04,0.7315340909090909,False
RO,2024-12-02,5.17,7.01,0.7375178316690443,False
RO,2024-12-09,5.165,7.035,0.7341862117981521,False
RO,2024-12-16,4.99,7.0,0.7128571428571429,False
RO,2024-12-23,5.09,6.99,0.7281831187410586,False
RO,2024-12-30,4.99,6.99,0.7138769670958512,False
RO,2025-01-06,4.99,6.99,0.7138769670958512,False
RO,2025-01-13,4.99,6.97,0.7159253945480631,False
RO,2025-01-20,4.99,6.97,0.7159253945480631,False
RO,2025-01-27,5.02,6.97,0.7202295552367288,False
RO,2025-02-03,5.34,7.16,0.7458100558659218,False
RO,2025-02-10,5.18,7.16,0.723463687150838,False
RO,2025-02-17,5.09,7.15,0.7118881118881119,False
RO,2025-02-24,5.05,7.18,0.7033426183844012,False
RO,2025-03-03,5.09,7.04,0.7230113636363636,False
RO,2025-03-10,5.09,7.02,0.7250712250712251,False
RO,2025-03-17,5.130000000000001,6.99,0.7339055793991417,False
RO,2025-03-24,5.09,6.99,0.7281831187410586,False
RO,2025-03-31,5.34,6.99,0.7639484978540773,False
RO,2025-04-07,5.34,6.99,0.7639484978540773,False
RO,2025-04-14,4.99,6.99,0.7138769670958512,False
RO,2025-04-21,4.99,6.985,0.7143879742304939,False
RO,2025-04-28,4.9,6.98,0.7020057306590258,False
RO,2025-05-05,4.89,6.97,0.7015781922525107,False
RO,2025-05-12,4.99,6.98,0.7148997134670487,False
RO,2025-05-19,4.99,6.97,0.7159253945480631,False
RO,2025-05-26,4.99,6.97,0.7159253945480631,False
RO,2025-06-02,4.99,6.97,0.7159253945480631,False
RO,2025-06-09,4.99,6.885,0.7247639796659405,False
RO,2025-06-16,5.29,6.89,0.7677793904208999,False
RO,2025-06-23,5.29,6.89,0.7677793904208999,False
RO,2025-06-30,4.99,6.89,0.7242380261248187,False
RO,2025-07-07,4.99,6.89,0.7242380261248187,False
RO,2025-07-14,4.99,6.89,0.7242380261248187,False
RO,2025-07-21,4.99,6.79,0.7349042709867453,False
RO,2025-07-28,4.99,6.79,0.7349042709867453,False
RO,2025-08-04,4.99,6.77,0.7370753323485968,False
RO,2025-08-11,4.970000000000001,6.805,0.7303453343130053,False
RO,2025-08-18,4.970000000000001,6.77,0.7341211225997047,False
RO,2025-08-25,4.95,6.77,0.7311669128508125,False
RO,2025-09-01,4.970000000000001,6.76,0.7352071005917161,False
RO,2025-09-08,5.39,6.97,0.7733142037302726,False
RO,2025-09-15,5.470000000000001,6.97,0.7847919655667146,False
RO,2025-09-22,5.39,6.95,0.7755395683453237,False
RO,2025-09-29,5.39,6.79,0.7938144329896907,False
RO,2025-10-06,5.39,6.79,0.7938144329896907,False
RO,2025-10-13,5.39,6.859999999999999,0.7857142857142857,False
RO,2025-10-20,5.39,6.859999999999999,0.7857142857142857,False
RO,2025-10-27,5.4399999999999995,6.875,0.7912727272727272,False
RO,2025-11-03,5.39,6.785,0.7943994104642593,False
RO,2025-11-10,5.39,6.785,0.7943994104642593,False
RO,2025-11-17,5.39,6.79,0.7938144329896907,False
RO,2025-11-24,5.39,6.785,0.7943994104642593,False
RO,2025-12-01,5.39,6.79,0.7938144329896907,False
RO,2025-12-08,5.39,6.79,0.7938144329896907,False
RO,2025-12-15,5.39,6.785,0.7943994104642593,False
RO,2025-12-22,5.39,6.77,0.7961595273264401,False
RO,2025-12-29,5.39,6.79,0.7938144329896907,False
RO,2026-01-05,5.49,6.97,0.787661406025825,False
RO,2026-01-12,5.49,6.97,0.787661406025825,False
RO,2026-01-19,5.49,6.97,0.787661406025825,False
RO,2026-01-26,5.49,6.97,0.787661406025825,False
RO,2026-02-02,5.49,6.97,0.787661406025825,False
RO,2026-02-09,5.49,6.97,0.787661406025825,False
RO,2026-02-16,5.49,6.965,0.7882268485283561,False
RO,2026-02-23,5.49,6.96,0.7887931034482759,False
RO,2026-03-02,5.49,6.97,0.787661406025825,False
RO,2026-03-09,5.59,7.12,0.7851123595505618,False
RO,2026-03-16,5.6,7.355,0.7613868116927259,False
RO,2026-03-23,5.68,7.38,0.7696476964769647,False
RO,2026-03-30,5.69,7.55,0.7536423841059603,False
RO,2026-05-04,5.67,7.445,0.7615849563465412,False
RO,2026-05-11,5.68,7.45,0.7624161073825503,False
RO,2026-05-18,5.635,7.415,0.7599460552933243,False
RO,2026-05-25,5.6,7.39,0.7577807848443843,False
RO,2026-06-01,5.6,7.4,0.7567567567567567,False
RO,2026-06-08,5.57,7.39,0.7537212449255751,False
RO,2026-06-15,5.57,7.39,0.7537212449255751,False
RO,2026-06-22,5.6,7.39,0.7577807848443843,False
RO,2026-06-29,5.57,7.39,0.7537212449255751,False
RO,2026-07-06,5.57,7.39,0.7537212449255751,False
RO,2026-07-13,5.49,7.39,0.742895805142084,False
RO,2026-07-20,5.43,7.39,0.7347767253044655,False
RO,2026-07-27,5.38,7.37,0.7299864314789688,False
RO,2026-08-03,5.38,7.37,0.7299864314789688,False
RO,2026-08-10,5.32,7.37,0.7218453188602443,False
RO,2026-08-17,5.295,7.37,0.7184531886024423,False
RO,2026-08-24,5.275,7.39,0.7138024357239514,False
RO,2026-08-31,5.345000000000001,7.39,0.7232746955345062,False
RR,2024-09-02,4.79,6.57,0.7290715372907154,False
RR,2024-09-09,4.79,6.57,0.7290715372907154,False
RR,2024-09-16,4.79,6.57,0.7290715372907154,False
RR,2024-09-23,4.79,6.57,0.7290715372907154,False
RR,2024-09-30,4.79,6.57,0.7290715372907154,False
RR,2024-10-07,4.85,6.57,0.7382039573820395,False
RR,2024-10-14,4.9,6.69,0.7324364723467862,False
RR,2024-10-21,4.99,6.83,0.7306002928257687,False
RR,2024-10-28,4.970000000000001,6.83,0.7276720351390923,False
RR,2024-11-04,4.99,6.83,0.7306002928257687,False
RR,2024-11-11,4.99,6.83,0.7306002928257687,False
RR,2024-11-18,5.15,6.83,0.7540263543191801,False
RR,2024-11-25,5.15,6.89,0.7474600870827287,False
RR,2024-12-02,5.175000000000001,6.89,0.7510885341074022,False
RR,2024-12-09,5.15,6.89,0.7474600870827287,False
RR,2024-12-16,5.15,6.89,0.7474600870827287,False
RR,2024-12-23,5.15,6.89,0.7474600870827287,False
RR,2024-12-30,5.15,6.89,0.7474600870827287,False
RR,2025-01-06,5.15,6.89,0.7474600870827287,False
RR,2025-01-13,5.15,6.89,0.7474600870827287,False
RR,2025-01-20,5.1,6.89,0.7402031930333817,False
RR,2025-01-27,5.1,6.89,0.7402031930333817,False
RR,2025-02-03,5.05,7.09,0.7122708039492243,False
RR,2025-02-10,5.25,7.09,0.7404795486600847,False
RR,2025-02-17,5.2,7.09,0.7334273624823696,False
RR,2025-02-24,5.2,7.09,0.7334273624823696,False
RR,2025-03-03,5.175000000000001,7.09,0.7299012693935121,False
RR,2025-03-10,5.2,7.09,0.7334273624823696,False
RR,2025-03-17,5.15,7.09,0.7263751763046545,False
RR,2025-03-24,5.15,6.99,0.7367668097281831,False
RR,2025-03-31,5.15,6.99,0.7367668097281831,False
RR,2025-04-07,5.15,6.99,0.7367668097281831,False
RR,2025-04-14,5.15,6.99,0.7367668097281831,False
RR,2025-04-21,5.15,6.95,0.7410071942446044,False
RR,2025-04-28,5.15,6.95,0.7410071942446044,False
RR,2025-05-05,5.15,6.95,0.7410071942446044,False
RR,2025-05-12,5.15,6.95,0.7410071942446044,False
RR,2025-05-19,5.15,6.95,0.7410071942446044,False
RR,2025-05-26,5.15,6.95,0.7410071942446044,False
RR,2025-06-02,5.15,6.95,0.7410071942446044,False
RR,2025-06-09,5.15,6.95,0.7410071942446044,False
RR,2025-06-16,5.15,6.95,0.7410071942446044,False
RR,2025-06-23,5.15,6.95,0.7410071942446044,False
RR,2025-06-30,5.15,6.95,0.7410071942446044,False
RR,2025-07-07,5.15,6.95,0.7410071942446044,False
RR,2025-07-14,5.15,6.95,0.7410071942446044,False
RR,2025-07-21,5.15,6.95,0.7410071942446044,False
RR,2025-07-28,5.15,6.95,0.7410071942446044,False
RR,2025-08-04,5.15,6.95,0.7410071942446044,False
RR,2025-08-11,5.15,6.95,0.7410071942446044,False
RR,2025-08-18,5.15,6.95,0.7410071942446044,False
RR,2025-08-25,5.15,6.95,0.7410071942446044,False
RR,2025-09-01,5.15,6.95,0.7410071942446044,False
RR,2025-09-08,5.15,6.95,0.7410071942446044,False
RR,2025-09-15,5.15,6.95,0.7410071942446044,False
RR,2025-09-22,5.15,6.95,0.7410071942446044,False
RR,2025-09-29,5.15,6.95,0.7410071942446044,False
RR,2025-10-06,5.15,6.95,0.7410071942446044,False
RR,2025-10-13,5.15,6.95,0.7410071942446044,False
RR,2025-10-20,5.15,6.95,0.7410071942446044,False
RR,2025-10-27,5.15,6.95,0.7410071942446044,False
RR,2025-11-03,5.15,6.95,0.7410071942446044,False
RR,2025-11-10,5.15,6.95,0.7410071942446044,False
RR,2025-11-17,5.15,6.95,0.7410071942446044,False
RR,2025-11-24,5.15,6.95,0.7410071942446044,False
RR,2025-12-01,5.05,6.7,0.753731343283582,False
RR,2025-12-08,5.05,6.7,0.753731343283582,False
RR,2025-12-15,5.245,6.7,0.7828358208955224,False
RR,2025-12-22,5.29,6.7,0.7895522388059701,False
RR,2025-12-29,5.29,6.7,0.7895522388059701,False
RR,2026-01-05,5.29,6.7,0.7895522388059701,False
RR,2026-01-12,5.29,6.95,0.7611510791366907,False
RR,2026-01-19,5.29,6.95,0.7611510791366907,False
RR,2026-01-26,5.29,6.95,0.7611510791366907,False
RR,2026-02-02,5.29,6.95,0.7611510791366907,False
RR,2026-02-09,5.29,6.95,0.7611510791366907,False
RR,2026-02-16,5.29,6.95,0.7611510791366907,False
RR,2026-02-23,5.29,6.95,0.7611510791366907,False
RR,2026-03-02,5.29,6.95,0.7611510791366907,False
RR,2026-03-09,5.29,7.15,0.7398601398601399,False
RR,2026-03-16,5.49,7.55,0.7271523178807947,False
RR,2026-03-23,5.49,7.9,0.6949367088607595,True
RR,2026-03-30,5.49,7.9,0.6949367088607595,True
RR,2026-05-04,5.49,7.7,0.712987012987013,False
RR,2026-05-11,5.49,7.7,0.712987012987013,False
RR,2026-05-18,5.49,7.7,0.712987012987013,False
RR,2026-05-25,5.49,7.7,0.712987012987013,False
RR,2026-06-01,5.49,7.7,0.712987012987013,False
RR,2026-06-08,5.45,7.7,0.7077922077922078,False
RR,2026-06-15,5.45,7.7,0.7077922077922078,False
RR,2026-06-22,5.45,7.69,0.7087126137841352,False
RR,2026-06-29,5.43,7.59,0.7154150197628458,False
RR,2026-07-06,5.43,7.58,0.7163588390501319,False
RR,2026-07-13,5.41,7.57,0.714663143989432,False
RR,2026-07-20,5.41,7.57,0.714663143989432,False
RR,2026-07-27,5.41,7.57,0.714663143989432,False
RR,2026-08-03,5.41,7.57,0.714663143989432,False
RR,2026-08-10,5.41,7.57,0.714663143989432,False
RR,2026-08-17,5.4,7.57,0.71334214002642,False
RR,2026-08-24,5.4,7.57,0.71334214002642,False
RR,2026-08-31,5.4,7.57,0.71334214002642,False
RS,2024-09-02,4.69,6.135,0.7644661776691117,False
RS,2024-09-09,4.69,6.15,0.7626016260162601,False
RS,2024-09-16,4.69,6.14,0.7638436482084692,False
RS,2024-09-23,4.69,6.135,0.7644661776691117,False
RS,2024-09-30,4.69,6.14,0.7638436482084692,False
RS,2024-10-07,4.69,6.09,0.7701149425287357,False
RS,2024-10-14,4.69,6.08,0.7713815789473685,False
RS,2024-10-21,4.69,6.06,0.773927392739274,False
RS,2024-10-28,4.69,6.03,0.7777777777777778,False
RS,2024-11-04,4.59,6.0,0.765,False
RS,2024-11-11,4.69,6.035,0.7771333885666943,False
RS,2024-11-18,4.69,5.99,0.7829716193656094,False
RS,2024-11-25,4.69,6.04,0.7764900662251656,False
RS,2024-12-02,4.69,6.04,0.7764900662251656,False
RS,2024-12-09,4.69,5.99,0.7829716193656094,False
RS,2024-12-16,4.6850000000000005,5.99,0.7821368948247079,False
RS,2024-12-23,4.69,6.09,0.7701149425287357,False
RS,2024-12-30,4.725,6.09,0.7758620689655172,False
RS,2025-01-06,4.69,5.99,0.7829716193656094,False
RS,2025-01-13,4.69,5.99,0.7829716193656094,False
RS,2025-01-20,4.69,5.99,0.7829716193656094,False
RS,2025-01-27,4.69,6.06,0.773927392739274,False
RS,2025-02-03,4.89,6.29,0.7774244833068362,False
RS,2025-02-10,4.89,6.29,0.7774244833068362,False
RS,2025-02-17,4.89,6.29,0.7774244833068362,False
RS,2025-02-24,4.89,6.29,0.7774244833068362,False
RS,2025-03-03,4.79,6.29,0.7615262321144675,False
RS,2025-03-10,4.89,6.29,0.7774244833068362,False
RS,2025-03-17,4.89,6.415,0.7622759158222915,False
RS,2025-03-24,4.99,6.4,0.7796875,False
RS,2025-03-31,4.99,6.39,0.780907668231612,False
RS,2025-04-07,4.89,6.37,0.7676609105180533,False
RS,2025-04-14,4.89,6.365,0.7682639434406912,False
RS,2025-04-21,4.89,6.29,0.7774244833068362,False
RS,2025-04-28,4.89,6.29,0.7774244833068362,False
RS,2025-05-05,4.89,6.26,0.7811501597444089,False
RS,2025-05-12,4.89,6.25,0.7824,False
RS,2025-05-19,4.89,6.24,0.783653846153846,False
RS,2025-05-26,4.89,6.18,0.7912621359223301,False
RS,2025-06-02,4.82,6.19,0.778675282714055,False
